date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:23:28	22774/22774	---M--	200	added ('OK')	image/png	etag:%22086435539c2d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/closeb.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/closeb.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:29	15268/15268	---M--	200	added ('OK')	image/png	etag:%220cc67939c2d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/astrusweb.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/astrusweb.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:29	886/886	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/zigzag.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/zigzag.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:29	1208/1208	---M--	200	added ('OK')	image/png	etag:%220a4427271b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/redes/twitter.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/redes/twitter.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:30	1178/1178	---M--	200	added ('OK')	image/png	etag:%220a4427271b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/redes/instagram.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/redes/instagram.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:30	1061/1061	---M--	200	added ('OK')	image/png	etag:%220a4427271b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/redes/facebook.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/redes/facebook.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:31	1120/1120	---M--	200	added ('OK')	image/png	etag:%220a4427271b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/redes/linkedin.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/redes/linkedin.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:31	1142/1142	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/linetime.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/linetime.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:31	1594/1594	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/voltar.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/voltar.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:32	27254/27254	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundfalecom.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundfalecom.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:32	19868/19868	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundanother.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundanother.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:32	1466/1466	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/arrowleft.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/arrowleft.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:33	1485/1485	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/arrowright.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/arrowright.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:33	1673/1673	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/nextlocale.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/nextlocale.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:34	1267/1267	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/searchico.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/searchico.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:34	1111/1111	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/downloadico.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/downloadico.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:35	1974658/1974658	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundmapahome.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundmapahome.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:35	74596/74596	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/mapahomemundo.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/mapahomemundo.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:35	1848/1848	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/point.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/point.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:35	1039/1039	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/closemap.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/closemap.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:36	670424/670424	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/nossahistoria.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/nossahistoria.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:36	15867/15867	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundprodutor.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundprodutor.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:37	575131/575131	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundgaleria.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundgaleria.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:37	27687/27687	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/squareeffect.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/squareeffect.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:37	313821/313821	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundblog.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundblog.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:38	22650/22650	---M--	200	added ('OK')	image/jpeg	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundcounter.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundcounter.jpg	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:38	30530/30530	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundanotherone.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundanotherone.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:38	23914/23914	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/centerbackground.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/centerbackground.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:39	24696/24696	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundprd.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundprd.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:39	1368/1368	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/checkico.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/checkico.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:40	22729/22729	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundpopup.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundpopup.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:40	1026/1026	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/bar.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/bar.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:40	436/436	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/user.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/user.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:41	265/265	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/close.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/close.png	(from https://lactalis.com.br/wp-content/themes/astrusweb/assets/css/main.css?ver=5.4.1)
02:23:41	35743/35743	---M--	200	added ('OK')	image/jpeg	etag:%2202e653070b9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/quemsomos.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/quemsomos.jpg	(from https://lactalis.com.br/pt/quem-somos/)
02:23:42	90227/90227	---M--	200	added ('OK')	image/jpeg	etag:%220a2dee86fb9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/bannerquemsomos-1.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/bannerquemsomos-1.jpg	(from https://lactalis.com.br/pt/quem-somos/)
02:23:42	21966/21966	---M--	200	added ('OK')	image/jpeg	etag:%2201658a16fb9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/infoaddquemsomos.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/infoaddquemsomos.jpg	(from https://lactalis.com.br/pt/quem-somos/)
02:23:43	763206/763206	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundhistoria.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundhistoria.png	(from https://lactalis.com.br/pt/nossa-historia/)
02:23:43	27153/27153	---M--	200	added ('OK')	image/png	etag:%220a2dee86fb9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/01-4.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/01-4.png	(from https://lactalis.com.br/pt/nossa-historia/)
02:23:43	592394/592394	---M--	200	added ('OK')	image/jpeg	etag:%220e8a1c70b9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/President-Qjo-Camembert-Lata-125g-1-e1547665822230.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/President-Qjo-Camembert-Lata-125g-1-e1547665822230.jpg	(from https://lactalis.com.br/pt/nossa-historia/)
02:23:44	35134/35134	---M--	200	added ('OK')	image/png	etag:%220a2dee86fb9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/04.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/04.png	(from https://lactalis.com.br/pt/nossa-historia/)
02:23:44	87018/87018	---M--	200	added ('OK')	image/png	etag:%2202e653070b9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/queijo.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/queijo.png	(from https://lactalis.com.br/pt/nossa-historia/)
02:23:44	9180/9180	---M--	200	added ('OK')	image/png	etag:%220a2dee86fb9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/logo_parmalat_historia-1.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/logo_parmalat_historia-1.png	(from https://lactalis.com.br/pt/nossa-historia/)
02:23:45	17232/17232	---M--	200	added ('OK')	image/png	etag:%2202e653070b9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/03-3.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/03-3.png	(from https://lactalis.com.br/pt/nossa-historia/)
02:23:45	23272/23272	---M--	200	added ('OK')	image/jpeg	etag:%220a2dee86fb9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/Elege%cc%82-Garrafa-cre%cc%81dito-Leticia-Szczesny-e1547666372707.jpeg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/Elege%cc%82-Garrafa-cre%cc%81dito-Leticia-Szczesny-e1547666372707.jpg	(from https://lactalis.com.br/pt/nossa-historia/)
02:23:46	419545/419545	---M--	200	added ('OK')	image/jpeg	etag:%2205c1bc56fb9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/Foto-para-dica-vacas-secas-cred-ito-ChristinaFelsing-Istock.jpeg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/Foto-para-dica-vacas-secas-cred-ito-ChristinaFelsing-Istock.jpg	(from https://lactalis.com.br/pt/dicas-do-tecnico/)
02:23:46	519909/519909	---M--	200	added ('OK')	image/jpeg	etag:%220d0947d6fb9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/DSC08991.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/DSC08991.jpg	(from https://lactalis.com.br/pt/dicas-do-tecnico/)
02:23:47	325407/325407	---M--	200	added ('OK')	image/png	etag:%22074285470b9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/trabalheconosco.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/trabalheconosco.png	(from https://lactalis.com.br/pt/institucional-trabalhe-conosco/)
02:23:47	750973/750973	---M--	200	added ('OK')	image/png	etag:%2205c1bc56fb9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/banner_trabalheconosco2.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/banner_trabalheconosco2.png	(from https://lactalis.com.br/pt/institucional-trabalhe-conosco/)
02:23:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Apr%202023%2005:23:46%20GMT	https://lactalis.com.br/pt/institucional-trabalhe-conosco/quem-somos	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/pt/institucional-trabalhe-conosco/quem-somos.79.delayed	(from https://lactalis.com.br/pt/institucional-trabalhe-conosco/)
02:23:48	61620/61620	---M--	200	added ('OK')	image/jpeg	etag:%2201658a16fb9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/imginferior.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/imginferior.jpg	(from https://lactalis.com.br/pt/institucional-trabalhe-conosco/)
02:23:49	703371/703371	---M--	200	added ('OK')	image/jpeg	etag:%2209c6f9cd051d91:0%22	https://lactalis.com.br/wp-content/uploads/2023/03/IMG_0330.jpeg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2023/03/IMG_0330.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:49	263175/263175	---M--	200	added ('OK')	image/jpeg	etag:%22bfe8292342d91:0%22	https://lactalis.com.br/wp-content/uploads/2023/02/WhatsApp-Image-2023-02-16-at-09.37.16.jpeg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2023/02/WhatsApp-Image-2023-02-16-at-09.37.16.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:49	119329/119329	---M--	200	added ('OK')	image/png	etag:%22afc9939dbafd91:0%22	https://lactalis.com.br/wp-content/uploads/2022/12/Patrick_Sauvageot_creditoPedroMachado_44meia.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2022/12/Patrick_Sauvageot_creditoPedroMachado_44meia.png	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:50	368837/368837	---M--	200	added ('OK')	image/jpeg	etag:%22ee7bad4bc13bd91:0%22	https://lactalis.com.br/wp-content/uploads/2023/02/produtor2.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2023/02/produtor2.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:50	773133/773133	---M--	200	added ('OK')	image/jpeg	etag:%22677ab567ee8d81:0%22	https://lactalis.com.br/wp-content/uploads/2022/10/Fabr%c3%adcio-Maraschin-scaled.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2022/10/Fabr%c3%adcio-Maraschin-scaled.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:51	965704/965704	---M--	200	added ('OK')	image/jpeg	etag:%22bd1052e27fced81:0%22	https://lactalis.com.br/wp-content/uploads/2022/09/Cr%c3%a9dito-Mauricio-Coser-scaled-e1663850165474.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2022/09/Cr%c3%a9dito-Mauricio-Coser-scaled-e1663850165474.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:51	135166/135166	---M--	200	added ('OK')	image/png	etag:%229db9cfc835ccd81:0%22	https://lactalis.com.br/wp-content/uploads/2022/09/Image-Eleg%c3%aa.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2022/09/Image-Eleg%c3%aa.png	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:51	1372754/1372754	---M--	200	added ('OK')	image/png	etag:%2248fd2ea5f6c1d81:0%22	https://lactalis.com.br/wp-content/uploads/2022/09/Sem-t%c3%adtulo-7-1.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2022/09/Sem-t%c3%adtulo-7-1.png	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:51	77661/77661	---M--	200	added ('OK')	image/jpeg	etag:%222088db56efe2d71:0%22	https://lactalis.com.br/wp-content/uploads/2021/11/SiteLACTALIS.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2021/11/SiteLACTALIS.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:52	42628/42628	---M--	200	added ('OK')	image/jpeg	etag:%2299abb6882757d71:0%22	https://lactalis.com.br/wp-content/uploads/2021/06/Carolina-Jardine.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2021/06/Carolina-Jardine.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:52	37099/37099	---M--	200	added ('OK')	image/png	etag:%22d1207b6c5c26d71:0%22	https://lactalis.com.br/wp-content/uploads/2021/03/cativa.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2021/03/cativa.png	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:53	2047783/2047783	---M--	200	added ('OK')	image/png	etag:%22e5b5d021a0e3d61:0%22	https://lactalis.com.br/wp-content/uploads/2021/01/Carolina-Jardine.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2021/01/Carolina-Jardine.png	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:53	1058118/1058118	---M--	200	added ('OK')	image/png	etag:%222a7dc725e6cfd61:0%22	https://lactalis.com.br/wp-content/uploads/2020/11/Lactalis-Pr%c3%aamio.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2020/11/Lactalis-Pr%c3%aamio.png	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:53	201641/201641	---M--	200	added ('OK')	image/jpeg	etag:%2202fac4a02fd61:0%22	https://lactalis.com.br/wp-content/uploads/2020/05/foto-caminh%c3%a3o-le.jpeg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2020/05/foto-caminh%c3%a3o-le.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:54	82791/82791	---M--	200	added ('OK')	image/jpeg	etag:%2207e1d71dd1fd61:0%22	https://lactalis.com.br/wp-content/uploads/2020/05/foto-n%c3%a3odemita-site.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2020/05/foto-n%c3%a3odemita-site.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:54	132655/132655	---M--	200	added ('OK')	image/jpeg	etag:%220163f419e2fd61:0%22	https://lactalis.com.br/wp-content/uploads/2020/05/Padre-Cacique-6-Sandro-Oliveira-1024x576.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2020/05/Padre-Cacique-6-Sandro-Oliveira-1024x576.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:54	80721/80721	---M--	200	added ('OK')	image/jpeg	etag:%220163f419e2fd61:0%22	https://lactalis.com.br/wp-content/uploads/2020/05/Padre-Cacique-4-sandro-oliveira.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2020/05/Padre-Cacique-4-sandro-oliveira.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:54	89056/89056	---M--	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2005:23:53%20GMT	https://lactalis.com.br/pt/noticias-lactalis/page/2/?category=releases	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/pt/noticias-lactalis/page/2/index1cf7.html	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:55	138928/138928	---M--	200	added ('OK')	image/jpeg	etag:%220163f419e2fd61:0%22	https://lactalis.com.br/wp-content/uploads/2020/05/Divina-4.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2020/05/Divina-4.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:55	135220/135220	---M--	200	added ('OK')	image/jpeg	etag:%2200963b9f2fd61:0%22	https://lactalis.com.br/wp-content/uploads/2020/05/P%c3%a3o-dos-Pobres-4-1-1024x576.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2020/05/P%c3%a3o-dos-Pobres-4-1-1024x576.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/?category=releases)
02:23:56	22323/22323	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/background2.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/background2.png	(from https://lactalis.com.br/pt/publicacoes/)
02:23:56	1404750/1404750	---M--	200	added ('OK')	image/png	etag:%22ee0e05387b9d81:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/Captura-de-Tela-2022-08-26-a%cc%80s-17.06.05.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/Captura-de-Tela-2022-08-26-a%cc%80s-17.06.05.png	(from https://lactalis.com.br/pt/publicacoes/)
02:23:56	41164/41164	---M--	200	added ('OK')	image/jpeg	etag:%2209eeffd38bfd41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/rev1-1.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/rev1-1.jpg	(from https://lactalis.com.br/pt/publicacoes/)
